"Time [ms]","Current(PhaseA) [A]","Current(PhaseB) [A]","Current(PhaseC) [A]"
29.14,3.03737854185848E-05,3.75642871232811,-3.75645908611354
29.16,5.54682518233698E-05,3.76865257732724,-3.76870804557907
29.18,6.4004968609687E-05,3.77946956845214,-3.77953357342076
29.2,3.26235036939965E-05,3.78715749636199,-3.78719011986568
29.22,4.81934037011891E-05,3.80118379315571,-3.80123198655941
29.24,6.46306394579835E-05,3.81512041308553,-3.81518504372499
29.26,7.26610622704165E-05,3.82384351998605,-3.82391618104832
29.28,7.80120883092887E-05,3.82865571612652,-3.82873372821483
29.3,5.41602138130904E-05,3.83381638447962,-3.83387054469344
29.32,6.30219959434531E-05,3.84145271164641,-3.84151573364236
29.34,6.90588391001031E-05,3.85102573614749,-3.8510947949866
29.36,8.25774909140372E-05,3.86103174567619,-3.8611143231671
29.38,8.97802820581663E-05,3.86694655661333,-3.86703633689538
29.4,5.99226437499861E-05,3.8726628594922,-3.87272278213595
29.42,7.22077396296311E-05,3.88143498001584,-3.88150718775546
29.44,9.50424891184516E-05,3.88519628054115,-3.88529132303026
29.46,0.000100394334588198,3.88630264777037,-3.88640304210495
29.48,9.50914668052464E-05,3.88400500739217,-3.88410009885898
29.5,7.3241607276065E-05,3.88374827685113,-3.8838215184584
29.52,7.67987906158681E-05,3.88632673246922,-3.88640353125983
29.54,8.06701745985891E-05,3.88964509682883,-3.88972576700343
29.56,9.15599074742358E-05,3.89438209828835,-3.89447365819582
29.58,9.6836474440467E-05,3.90047944751206,-3.9005762839865
29.6,7.1899987643541E-05,3.89969965123713,-3.89977155122478
29.62,7.45155374711917E-05,3.9067022064564,-3.90677672199387
29.64,8.45066605135729E-05,3.91636995995075,-3.91645446661126
29.66,9.94529740444713E-05,3.92125622278828,-3.92135567576232
29.68,0.000101149420429807,3.92257700180535,-3.92267815122578
29.7,7.45702102524402E-05,3.92182025147243,-3.92189482168268
29.72,7.39809483782156E-05,3.92497973617511,-3.92505371712349
29.74,7.74529419971724E-05,3.93412430420538,-3.93420175714737
29.76,9.18983869763244E-05,3.94532320221129,-3.94541510059826
29.78,0.000106907845784431,3.95422886012501,-3.9543357679708
29.8,7.30837722636779E-05,3.95936633267591,-3.95943941644817
29.82,8.15373281208169E-05,3.97034780870054,-3.97042934602866
29.84,0.000103340528529273,3.98261657570153,-3.98271991623005
29.86,0.000106420948242564,3.99087863320003,-3.99098505414828
29.88,0.000107819634396241,3.99567763188654,-3.99578545152093
29.9,8.46948360884113E-05,4.00134113711781,-4.00142583195389
29.92,8.63134043907661E-05,4.010972805917,-4.01105911932139
29.94,9.41245743556669E-05,4.02402437773839,-4.02411850231275
29.96,0.000104734440273678,4.03858573080675,-4.03869046524703
29.98,0.000110422384662255,4.05199600572902,-4.05210642811369
30,8.6865309934594E-05,4.06461872739177,-4.06470559270171
30.02,8.59485538454835E-05,4.08243335550518,-4.08251930405902
30.04,0.000105805553604608,4.09807819174677,-4.09818399730037
30.06,0.000125294761654594,4.11041032106007,-4.11053561582173
30.08,0.000116940091557689,4.12206797768612,-4.12218491777769
30.1,9.7682305339993E-05,4.13481842531248,-4.13491610761782
